Entity,Code,Day,total_boosters
Israel,ISR,2022-04-25,5293007
Israel,ISR,2022-04-26,5294100
Israel,ISR,2022-04-27,5294967
Israel,ISR,2022-04-28,5296168
Israel,ISR,2022-04-29,5296548
Israel,ISR,2022-04-30,5296594
Israel,ISR,2022-05-01,5297541
Israel,ISR,2022-05-02,5298267
Israel,ISR,2022-05-03,5299063
Israel,ISR,2022-05-04,5299255
Israel,ISR,2022-05-05,5299277
Israel,ISR,2022-05-06,5299494
Israel,ISR,2022-05-07,5299545
Israel,ISR,2022-05-08,5300272
Israel,ISR,2022-05-09,5301030
Israel,ISR,2022-05-10,5301799
Israel,ISR,2022-05-11,5302446
Israel,ISR,2022-05-12,5303395
Israel,ISR,2022-05-13,5303576
Israel,ISR,2022-05-14,5303614
Israel,ISR,2022-05-15,5304525
Israel,ISR,2022-05-16,5305265
Israel,ISR,2022-05-17,5306150
Israel,ISR,2022-05-18,5306766
Israel,ISR,2022-05-19,5307478
Israel,ISR,2022-05-20,5307747
Israel,ISR,2022-05-21,5307780
Israel,ISR,2022-05-22,5308423
Israel,ISR,2022-05-23,5308931
Israel,ISR,2022-05-24,5309482
Israel,ISR,2022-05-25,5309987
Israel,ISR,2022-05-26,5310520
Israel,ISR,2022-05-27,5310622
Israel,ISR,2022-05-28,5310642
Israel,ISR,2022-05-29,5311121
Israel,ISR,2022-05-30,5311538
Israel,ISR,2022-05-31,5312043
Israel,ISR,2022-06-01,5312439
Israel,ISR,2022-06-02,5312872
Israel,ISR,2022-06-03,5312926
Israel,ISR,2022-06-04,5312939
Israel,ISR,2022-06-05,5312948
Israel,ISR,2022-06-06,5313371
Israel,ISR,2022-06-07,5313892
Israel,ISR,2022-06-08,5314520
Israel,ISR,2022-06-09,5315396
Israel,ISR,2022-06-10,5315598
Israel,ISR,2022-06-11,5315624
Israel,ISR,2022-06-12,5316584
Israel,ISR,2022-06-13,5317378
Israel,ISR,2022-06-14,5318345
Israel,ISR,2022-06-15,5319252
Israel,ISR,2022-06-16,5320212
Israel,ISR,2022-06-17,5320390
Israel,ISR,2022-06-18,5320416
Israel,ISR,2022-06-19,5321611
Israel,ISR,2022-06-20,5322842
Israel,ISR,2022-06-21,5324446
Israel,ISR,2022-06-22,5325679
Israel,ISR,2022-06-23,5327350
Israel,ISR,2022-06-24,5327668
Israel,ISR,2022-06-25,5327697
Israel,ISR,2022-06-26,5329009
Israel,ISR,2022-06-27,5330429
Israel,ISR,2022-06-28,5331724
Israel,ISR,2022-06-29,5332805
Israel,ISR,2022-06-30,5334222
Israel,ISR,2022-07-01,5334357
Israel,ISR,2022-07-02,5334383
Israel,ISR,2022-07-03,5335341
Israel,ISR,2022-07-04,5336368
Israel,ISR,2022-07-05,5337358
Israel,ISR,2022-07-06,5338215
Israel,ISR,2022-07-07,5339203
Israel,ISR,2022-07-08,5339403
Israel,ISR,2022-07-09,5339409
Israel,ISR,2022-07-10,5340108
Israel,ISR,2022-07-11,5340932
Israel,ISR,2022-07-12,5341697
Israel,ISR,2022-07-13,5342350
Israel,ISR,2022-07-14,5343071
Israel,ISR,2022-07-15,5343366
Israel,ISR,2022-07-16,5343381
Israel,ISR,2022-07-17,5344090
Israel,ISR,2022-07-18,5344808
Israel,ISR,2022-07-19,5345350
Israel,ISR,2022-07-20,5345910
Israel,ISR,2022-07-21,5346427
Israel,ISR,2022-07-22,5346526
Israel,ISR,2022-07-23,5346539
Israel,ISR,2022-07-24,5347100
Israel,ISR,2022-07-25,5347608
Israel,ISR,2022-07-26,5347990
Israel,ISR,2022-07-27,5348365
Israel,ISR,2022-07-28,5348734
Israel,ISR,2022-07-29,5348792
Israel,ISR,2022-07-31,5349177
Israel,ISR,2022-08-01,5349421
Israel,ISR,2022-08-02,5349842
Israel,ISR,2022-08-03,5350115
Israel,ISR,2022-08-04,5350472
Israel,ISR,2022-08-05,5350509
Israel,ISR,2022-08-06,5350517
Israel,ISR,2022-08-07,5350755
Israel,ISR,2022-08-08,5351019
Israel,ISR,2022-08-09,5351331
Israel,ISR,2022-08-10,5351522
Israel,ISR,2022-08-11,5351770
Israel,ISR,2022-08-12,5351817
Israel,ISR,2022-08-13,5351822
Israel,ISR,2022-08-14,5352054
Israel,ISR,2022-08-15,5352290
Israel,ISR,2022-08-16,5352561
Israel,ISR,2022-08-17,5352713
Israel,ISR,2022-08-18,5353006
Israel,ISR,2022-08-19,5353100
Israel,ISR,2022-08-20,5353106
Israel,ISR,2022-08-21,5353387
Israel,ISR,2022-08-22,5353634
Israel,ISR,2022-08-23,5353898
Israel,ISR,2022-08-24,5354080
Israel,ISR,2022-08-25,5354371
Israel,ISR,2022-08-26,5354394
Israel,ISR,2022-08-28,5354581
Israel,ISR,2022-08-29,5354777
Israel,ISR,2022-08-30,5354993
Israel,ISR,2022-08-31,5355159
Israel,ISR,2022-09-01,5355330
Israel,ISR,2022-09-02,5355353
Israel,ISR,2022-09-03,5355357
Israel,ISR,2022-09-04,5355558
Israel,ISR,2022-09-05,5355706
Israel,ISR,2022-09-06,5355914
Israel,ISR,2022-09-07,5356062
Israel,ISR,2022-09-08,5356209
Israel,ISR,2022-09-09,5356242
Israel,ISR,2022-09-10,5356249
Israel,ISR,2022-09-11,5356443
Israel,ISR,2022-09-12,5356563
Israel,ISR,2022-09-13,5356720
Israel,ISR,2022-09-14,5356836
Israel,ISR,2022-09-15,5357006
Israel,ISR,2022-09-16,5357061
Israel,ISR,2022-09-17,5357062
Israel,ISR,2022-09-18,5357229
Israel,ISR,2022-09-19,5357330
Israel,ISR,2022-09-20,5357507
Israel,ISR,2022-09-21,5357675
Israel,ISR,2022-09-22,5359649
Israel,ISR,2022-09-23,5360974
Israel,ISR,2022-09-25,5361961
Israel,ISR,2022-09-26,5362238
Israel,ISR,2022-09-27,5362261
Israel,ISR,2022-09-28,5366285
Israel,ISR,2022-09-29,5371878
Israel,ISR,2022-09-30,5373510
Israel,ISR,2022-10-01,5373527
Israel,ISR,2022-10-02,5378995
Israel,ISR,2022-10-03,5384901
Israel,ISR,2022-10-04,5386058
Israel,ISR,2022-10-05,5386059
Israel,ISR,2022-10-06,5393903
Israel,ISR,2022-10-07,5395319
Israel,ISR,2022-10-08,5395320
Israel,ISR,2022-10-09,5397385
Israel,ISR,2022-10-10,5397448
Israel,ISR,2022-10-11,5402159
Israel,ISR,2022-10-12,5407461
Israel,ISR,2022-10-13,5411464
Israel,ISR,2022-10-14,5412776
Israel,ISR,2022-10-15,5412785
Israel,ISR,2022-10-16,5414708
Israel,ISR,2022-10-17,5414743
Israel,ISR,2022-10-18,5419975
Israel,ISR,2022-10-19,5426343
Israel,ISR,2022-10-20,5432877
Israel,ISR,2022-10-21,5434390
Israel,ISR,2022-10-23,5439560
Israel,ISR,2022-10-24,5444928
Israel,ISR,2022-10-25,5451386
Israel,ISR,2022-10-26,5458328
Israel,ISR,2022-10-27,5466624
Israel,ISR,2022-10-28,5468537
Israel,ISR,2022-10-30,5474517
Israel,ISR,2022-10-31,5480849
Israel,ISR,2022-11-01,5482120
Israel,ISR,2022-11-02,5488234
Israel,ISR,2022-11-03,5495060
Israel,ISR,2022-11-04,5496722
Israel,ISR,2022-11-06,5503571
Israel,ISR,2022-11-07,5511059
Israel,ISR,2022-11-08,5517989
Israel,ISR,2022-11-09,5525516
Israel,ISR,2022-11-10,5534372
Israel,ISR,2022-11-11,5536929
Israel,ISR,2022-11-12,5536981
Israel,ISR,2022-11-13,5544281
Israel,ISR,2022-11-14,5552304
Israel,ISR,2022-11-15,5559865
Israel,ISR,2022-11-16,5567517
Israel,ISR,2022-11-17,5575901
Israel,ISR,2022-11-18,5578459
Israel,ISR,2022-11-20,5584707
Israel,ISR,2022-11-21,5591752
Israel,ISR,2022-11-22,5598753
Israel,ISR,2022-11-23,5605457
Israel,ISR,2022-11-24,5612640
Israel,ISR,2022-11-25,5614658
Israel,ISR,2022-11-26,5614668
Israel,ISR,2022-11-27,5620661
Israel,ISR,2022-11-28,5626365
Israel,ISR,2022-11-29,5632744
Israel,ISR,2022-11-30,5639389
Israel,ISR,2022-12-01,5646807
Israel,ISR,2022-12-02,5648668
Israel,ISR,2022-12-04,5654472
Israel,ISR,2022-12-05,5660011
Israel,ISR,2022-12-06,5664935
Israel,ISR,2022-12-07,5669667
Israel,ISR,2022-12-08,5675426
Israel,ISR,2022-12-09,5677221
Israel,ISR,2022-12-10,5677231
Israel,ISR,2022-12-11,5681465
Israel,ISR,2022-12-12,5685959
Israel,ISR,2022-12-13,5690659
Israel,ISR,2022-12-14,5695306
Israel,ISR,2022-12-15,5700703
Israel,ISR,2022-12-16,5702201
Israel,ISR,2022-12-18,5705351
Israel,ISR,2022-12-19,5708603
Israel,ISR,2022-12-20,5710635
Israel,ISR,2022-12-21,5713034
Israel,ISR,2022-12-22,5715992
Israel,ISR,2022-12-23,5716896
Israel,ISR,2022-12-25,5718787
Israel,ISR,2022-12-26,5720801
Israel,ISR,2022-12-27,5723116
Israel,ISR,2022-12-28,5725140
Israel,ISR,2022-12-29,5727809
Israel,ISR,2022-12-30,5728497
Israel,ISR,2022-12-31,5728499
Israel,ISR,2023-01-01,5730188
Israel,ISR,2023-01-02,5731726
Israel,ISR,2023-01-03,5733396
Israel,ISR,2023-01-04,5734872
Israel,ISR,2023-01-05,5736739
Israel,ISR,2023-01-06,5737144
Israel,ISR,2023-01-07,5737144
Israel,ISR,2023-01-08,5738786
Israel,ISR,2023-01-09,5740112
Israel,ISR,2023-01-10,5741465
Israel,ISR,2023-01-11,5742794
Israel,ISR,2023-01-12,5744527
Israel,ISR,2023-01-13,5744800
Israel,ISR,2023-01-14,5744801
Israel,ISR,2023-01-15,5746197
Israel,ISR,2023-01-16,5747445
Israel,ISR,2023-01-17,5748379
Israel,ISR,2023-01-18,5749334
Israel,ISR,2023-01-19,5750369
Israel,ISR,2023-01-20,5750595
Israel,ISR,2023-01-21,5750595
Israel,ISR,2023-01-22,5751402
Israel,ISR,2023-01-23,5751901
Israel,ISR,2023-01-24,5752557
Israel,ISR,2023-01-25,5753250
Israel,ISR,2023-01-26,5754222
Israel,ISR,2023-01-27,5754358
Israel,ISR,2023-01-29,5754988
Israel,ISR,2023-01-30,5755553
Israel,ISR,2023-01-31,5756026
Israel,ISR,2023-02-01,5756520
Israel,ISR,2023-02-02,5757131
Israel,ISR,2023-02-03,5757207
Israel,ISR,2023-02-05,5757590
Israel,ISR,2023-02-06,5757906
Israel,ISR,2023-02-07,5758172
Israel,ISR,2023-02-08,5758466
Israel,ISR,2023-02-09,5758952
Israel,ISR,2023-02-10,5759008
Israel,ISR,2023-02-11,5759008
Israel,ISR,2023-02-12,5759274
Israel,ISR,2023-02-13,5759497
Israel,ISR,2023-02-14,5759735
Israel,ISR,2023-02-15,5759940
Israel,ISR,2023-02-16,5760234
Israel,ISR,2023-02-17,5760274
Israel,ISR,2023-02-18,5760275
Israel,ISR,2023-02-19,5760487
Israel,ISR,2023-02-20,5760650
Israel,ISR,2023-02-21,5760820
Israel,ISR,2023-02-22,5761011
Israel,ISR,2023-02-23,5761222
Israel,ISR,2023-02-24,5761254
Israel,ISR,2023-02-25,5761256
Israel,ISR,2023-02-26,5761440
Israel,ISR,2023-02-27,5761611
Israel,ISR,2023-02-28,5761763
Israel,ISR,2023-03-01,5761914
Israel,ISR,2023-03-02,5762125
Israel,ISR,2023-03-03,5762139
Israel,ISR,2023-03-04,5762139
Israel,ISR,2023-03-05,5762295
Israel,ISR,2023-03-06,5762434
Israel,ISR,2023-03-07,5762503
Israel,ISR,2023-03-08,5762617
Israel,ISR,2023-03-09,5762809
Israel,ISR,2023-03-10,5762832
Israel,ISR,2023-03-12,5762960
Israel,ISR,2023-03-13,5763066
Israel,ISR,2023-03-14,5763230
Israel,ISR,2023-03-15,5763328
Israel,ISR,2023-03-16,5763475
Israel,ISR,2023-03-17,5763500
Israel,ISR,2023-03-19,5763660
Israel,ISR,2023-03-20,5763779
Israel,ISR,2023-03-21,5763910
Israel,ISR,2023-03-22,5764020
Israel,ISR,2023-03-23,5764161
Israel,ISR,2023-03-24,5764173
Israel,ISR,2023-03-26,5764300
Israel,ISR,2023-03-27,5764405
Israel,ISR,2023-03-28,5764501
Israel,ISR,2023-03-29,5764605
Israel,ISR,2023-03-30,5764837
Israel,ISR,2023-04-02,5764913
Israel,ISR,2023-04-03,5764988
Israel,ISR,2023-04-04,5765038
Israel,ISR,2023-04-05,5765055
Israel,ISR,2023-04-06,5765055
Israel,ISR,2023-04-07,5765063
Israel,ISR,2023-04-09,5765088
Israel,ISR,2023-04-10,5765120
Israel,ISR,2023-04-11,5765148
Israel,ISR,2023-04-12,5765148
Israel,ISR,2023-04-13,5765229
Israel,ISR,2023-04-14,5765247
Israel,ISR,2023-04-15,5765247
Israel,ISR,2023-04-16,5765313
Israel,ISR,2023-04-17,5765384
Israel,ISR,2023-04-18,5765496
Israel,ISR,2023-04-19,5765566
Israel,ISR,2023-04-20,5765676
Israel,ISR,2023-04-21,5765691
Israel,ISR,2023-04-23,5765768
Israel,ISR,2023-04-24,5765876
Israel,ISR,2023-04-25,5765886
Israel,ISR,2023-04-27,5765974
Israel,ISR,2023-04-28,5765980
Israel,ISR,2023-04-30,5766047
Israel,ISR,2023-05-01,5766093
Israel,ISR,2023-05-02,5766189
Israel,ISR,2023-05-03,5766245
Israel,ISR,2023-05-04,5766304
Italy,ITA,2021-09-13,971
Italy,ITA,2021-09-14,1906
Italy,ITA,2021-09-15,2758
Italy,ITA,2021-09-16,4020
Italy,ITA,2021-09-17,5378
Italy,ITA,2021-09-18,6299
Italy,ITA,2021-09-19,6896
Italy,ITA,2021-09-20,16252
Italy,ITA,2021-09-21,25257
Italy,ITA,2021-09-22,34825
Italy,ITA,2021-09-23,44286
Italy,ITA,2021-09-24,53463
Italy,ITA,2021-09-25,59253
Italy,ITA,2021-09-26,63689
Italy,ITA,2021-09-27,73916
Italy,ITA,2021-09-28,85451
Italy,ITA,2021-09-29,97399
Italy,ITA,2021-09-30,112480
Italy,ITA,2021-10-01,131694
Italy,ITA,2021-10-02,145799
Italy,ITA,2021-10-03,153502
Italy,ITA,2021-10-04,188078
Italy,ITA,2021-10-05,222149
Italy,ITA,2021-10-06,256436
Italy,ITA,2021-10-07,290876
Italy,ITA,2021-10-08,324580
Italy,ITA,2021-10-09,346854
Italy,ITA,2021-10-10,360525
Italy,ITA,2021-10-11,401755
Italy,ITA,2021-10-12,448824
Italy,ITA,2021-10-13,501098
Italy,ITA,2021-10-14,559766
Italy,ITA,2021-10-15,615601
Italy,ITA,2021-10-16,652532
Italy,ITA,2021-10-17,676457
Italy,ITA,2021-10-18,736118
Italy,ITA,2021-10-19,805623
Italy,ITA,2021-10-20,883977
Italy,ITA,2021-10-21,965969
Italy,ITA,2021-10-22,1043171
Italy,ITA,2021-10-23,1095213
Italy,ITA,2021-10-24,1118749
Italy,ITA,2021-10-25,1200498
Italy,ITA,2021-10-26,1292478
Italy,ITA,2021-10-27,1396611
Italy,ITA,2021-10-28,1510934
Italy,ITA,2021-10-29,1614277
Italy,ITA,2021-10-30,1682511
Italy,ITA,2021-10-31,1710878
Italy,ITA,2021-11-01,1739058
Italy,ITA,2021-11-02,1828645
Italy,ITA,2021-11-03,1947488
Italy,ITA,2021-11-04,2074318
Italy,ITA,2021-11-05,2209648
Italy,ITA,2021-11-06,2300644
Italy,ITA,2021-11-07,2338575
Italy,ITA,2021-11-08,2469956
Italy,ITA,2021-11-09,2614266
Italy,ITA,2021-11-10,2770750
Italy,ITA,2021-11-11,2926055
Italy,ITA,2021-11-12,3084902
Italy,ITA,2021-11-13,3201643
Italy,ITA,2021-11-14,3254120
Italy,ITA,2021-11-15,3411662
Italy,ITA,2021-11-16,3583158
Italy,ITA,2021-11-17,3761696
Italy,ITA,2021-11-18,3955544
Italy,ITA,2021-11-19,4161512
Italy,ITA,2021-11-20,4318001
Italy,ITA,2021-11-21,4382899
Italy,ITA,2021-11-22,4596057
Italy,ITA,2021-11-23,4837969
Italy,ITA,2021-11-24,5109218
Italy,ITA,2021-11-25,5411262
Italy,ITA,2021-11-26,5729643
Italy,ITA,2021-11-27,5995862
Italy,ITA,2021-11-28,6132956
Italy,ITA,2021-11-29,6459104
Italy,ITA,2021-11-30,6825055
Italy,ITA,2021-12-01,7238651
Italy,ITA,2021-12-02,7679183
Italy,ITA,2021-12-03,8146807
Italy,ITA,2021-12-04,8565780
Italy,ITA,2021-12-05,8827262
Italy,ITA,2021-12-06,9285031
Italy,ITA,2021-12-07,9765479
Italy,ITA,2021-12-08,10015285
Italy,ITA,2021-12-09,10507319
Italy,ITA,2021-12-10,11025303
Italy,ITA,2021-12-11,11484654
Italy,ITA,2021-12-12,11778238
Italy,ITA,2021-12-13,12245961
Italy,ITA,2021-12-14,12740292
Italy,ITA,2021-12-15,13257580
Italy,ITA,2021-12-16,13777984
Italy,ITA,2021-12-17,14295284
Italy,ITA,2021-12-18,14764138
Italy,ITA,2021-12-19,15064733
Italy,ITA,2021-12-20,15542314
Italy,ITA,2021-12-21,16035835
Italy,ITA,2021-12-22,16520682
Italy,ITA,2021-12-23,16947750
Italy,ITA,2021-12-24,17158631
Italy,ITA,2021-12-25,17191684
Italy,ITA,2021-12-26,17350779
Italy,ITA,2021-12-27,17855621
Italy,ITA,2021-12-28,18409997
Italy,ITA,2021-12-29,18960781
Italy,ITA,2021-12-30,19460745
Italy,ITA,2021-12-31,19708182
Italy,ITA,2022-01-01,19773002
Italy,ITA,2022-01-02,20049782
Italy,ITA,2022-01-03,20569919
Italy,ITA,2022-01-04,21142116
Italy,ITA,2022-01-05,21702620
Italy,ITA,2022-01-06,21977247
Italy,ITA,2022-01-07,22531574
Italy,ITA,2022-01-08,23035070
Italy,ITA,2022-01-09,23354861
Italy,ITA,2022-01-10,23897311
Italy,ITA,2022-01-11,24484483
Italy,ITA,2022-01-12,25065976
Italy,ITA,2022-01-13,25646576
Italy,ITA,2022-01-14,26235315
Italy,ITA,2022-01-15,26805516
Italy,ITA,2022-01-16,27147619
Italy,ITA,2022-01-17,27637539
Italy,ITA,2022-01-18,28154765
Italy,ITA,2022-01-19,28657761
Italy,ITA,2022-01-20,29156773
Italy,ITA,2022-01-21,29650811
Italy,ITA,2022-01-22,30120523
Italy,ITA,2022-01-23,30396027
Italy,ITA,2022-01-24,30833513
Italy,ITA,2022-01-25,31285808
Italy,ITA,2022-01-26,31721770
Italy,ITA,2022-01-27,32154310
Italy,ITA,2022-01-28,32591058
Italy,ITA,2022-01-29,33003844
Italy,ITA,2022-01-30,33240049
Italy,ITA,2022-01-31,33597152
Italy,ITA,2022-02-01,33925754
Italy,ITA,2022-02-02,34222883
Italy,ITA,2022-02-03,34497564
Italy,ITA,2022-02-04,34766188
Italy,ITA,2022-02-05,35014937
Italy,ITA,2022-02-06,35131272
Italy,ITA,2022-02-07,35331310
Italy,ITA,2022-02-08,35517532
Italy,ITA,2022-02-09,35683958
Italy,ITA,2022-02-10,35847324
Italy,ITA,2022-02-11,36009887
Italy,ITA,2022-02-12,36162157
Italy,ITA,2022-02-13,36231096
Italy,ITA,2022-02-14,36347346
Italy,ITA,2022-02-15,36470886
Italy,ITA,2022-02-16,36577087
Italy,ITA,2022-02-17,36675297
Italy,ITA,2022-02-18,36787956
Italy,ITA,2022-02-19,36888376
Italy,ITA,2022-02-20,36928802
Italy,ITA,2022-02-21,37018537
Italy,ITA,2022-02-22,37102398
Italy,ITA,2022-02-23,37181924
Italy,ITA,2022-02-24,37260255
Italy,ITA,2022-02-25,37351180
Italy,ITA,2022-02-26,37440585
Italy,ITA,2022-02-27,37476554
Italy,ITA,2022-02-28,37558573
Italy,ITA,2022-03-01,37615298
Italy,ITA,2022-03-02,37668646
Italy,ITA,2022-03-03,37726838
Italy,ITA,2022-03-04,37792767
Italy,ITA,2022-03-05,37853313
Italy,ITA,2022-03-06,37871768
Italy,ITA,2022-03-07,37926619
Italy,ITA,2022-03-08,37978637
Italy,ITA,2022-03-09,38028213
Italy,ITA,2022-03-10,38083653
Italy,ITA,2022-03-11,38144133
Italy,ITA,2022-03-12,38203186
Italy,ITA,2022-03-13,38220673
Italy,ITA,2022-03-14,38269635
Italy,ITA,2022-03-15,38319479
Italy,ITA,2022-03-16,38363881
Italy,ITA,2022-03-17,38411253
Italy,ITA,2022-03-18,38462854
Italy,ITA,2022-03-19,38511458
Italy,ITA,2022-03-20,38523371
Italy,ITA,2022-03-21,38565778
Italy,ITA,2022-03-22,38605750
Italy,ITA,2022-03-23,38641273
Italy,ITA,2022-03-24,38682398
Italy,ITA,2022-03-25,38728306
Italy,ITA,2022-03-26,38771395
Italy,ITA,2022-03-27,38781256
Italy,ITA,2022-03-28,38818149
Italy,ITA,2022-03-29,38852582
Italy,ITA,2022-03-30,38884089
Italy,ITA,2022-03-31,38919029
Italy,ITA,2022-04-01,38945403
Italy,ITA,2022-04-02,38969536
Italy,ITA,2022-04-03,38974141
Italy,ITA,2022-04-04,38996803
Italy,ITA,2022-04-05,39021017
Italy,ITA,2022-04-06,39044003
Italy,ITA,2022-04-07,39068450
Italy,ITA,2022-04-08,39096391
Italy,ITA,2022-04-09,39121169
Italy,ITA,2022-04-10,39125878
Italy,ITA,2022-04-11,39149697
Italy,ITA,2022-04-12,39173132
Italy,ITA,2022-04-13,39197724
Italy,ITA,2022-04-14,39229338
Italy,ITA,2022-04-15,39257904
Italy,ITA,2022-04-16,39274243
Italy,ITA,2022-04-17,39274661
Italy,ITA,2022-04-18,39276390
Italy,ITA,2022-04-19,39314477
Italy,ITA,2022-04-20,39355865
Italy,ITA,2022-04-21,39398099
Italy,ITA,2022-04-22,39443582
Italy,ITA,2022-04-23,39478464
Italy,ITA,2022-04-24,39484781
Italy,ITA,2022-04-25,39488020
Italy,ITA,2022-04-26,39535318
Italy,ITA,2022-04-27,39582644
Italy,ITA,2022-04-28,39627282
Italy,ITA,2022-04-29,39673099
Italy,ITA,2022-04-30,39707378
Italy,ITA,2022-05-01,39709679
Italy,ITA,2022-05-02,39743423
Italy,ITA,2022-05-03,39785336
Italy,ITA,2022-05-04,39828941
Italy,ITA,2022-05-05,39872680
Italy,ITA,2022-05-06,39915075
Italy,ITA,2022-05-07,39943368
Italy,ITA,2022-05-08,39948646
Italy,ITA,2022-05-09,39982821
Italy,ITA,2022-05-10,40023783
Italy,ITA,2022-05-11,40069334
Italy,ITA,2022-05-12,40113422
Italy,ITA,2022-05-13,40154835
Italy,ITA,2022-05-14,40183528
Italy,ITA,2022-05-15,40188947
Italy,ITA,2022-05-16,40219479
Italy,ITA,2022-05-17,40254390
Italy,ITA,2022-05-18,40295931
Italy,ITA,2022-05-19,40335467
Italy,ITA,2022-05-20,40371909
Italy,ITA,2022-05-21,40396763
Italy,ITA,2022-05-22,40401221
Italy,ITA,2022-05-23,40428874
Italy,ITA,2022-05-24,40462466
Italy,ITA,2022-05-25,40498876
Italy,ITA,2022-05-26,40534980
Italy,ITA,2022-05-27,40568252
Italy,ITA,2022-05-28,40590021
Italy,ITA,2022-05-29,40593969
Italy,ITA,2022-05-30,40618179
Italy,ITA,2022-05-31,40646845
Italy,ITA,2022-06-01,40670067
Italy,ITA,2022-06-02,40671438
Italy,ITA,2022-06-03,40689881
Italy,ITA,2022-06-04,40700991
Italy,ITA,2022-06-05,40702172
Italy,ITA,2022-06-06,40719117
Italy,ITA,2022-06-07,40740271
Italy,ITA,2022-06-08,40763058
Italy,ITA,2022-06-09,40786164
Italy,ITA,2022-06-10,40807968
Italy,ITA,2022-06-11,40821457
Italy,ITA,2022-06-12,40822890
Italy,ITA,2022-06-13,40836898
Italy,ITA,2022-06-14,40856329
Italy,ITA,2022-06-15,40876492
Italy,ITA,2022-06-16,40895507
Italy,ITA,2022-06-17,40913904
Italy,ITA,2022-06-18,40926546
Italy,ITA,2022-06-19,40927553
Italy,ITA,2022-06-20,40941999
Italy,ITA,2022-06-21,40960419
Italy,ITA,2022-06-22,40979894
Italy,ITA,2022-06-23,40999326
Italy,ITA,2022-06-24,41018776
Italy,ITA,2022-06-25,41033568
Italy,ITA,2022-06-26,41034661
Italy,ITA,2022-06-27,41050768
Italy,ITA,2022-06-28,41070565
Italy,ITA,2022-06-29,41090817
Italy,ITA,2022-06-30,41112951
Italy,ITA,2022-07-01,41129907
Italy,ITA,2022-07-02,41140937
Italy,ITA,2022-07-03,41141949
Italy,ITA,2022-07-04,41157855
Italy,ITA,2022-07-05,41179236
Italy,ITA,2022-07-06,41201975
Italy,ITA,2022-07-07,41227392
Italy,ITA,2022-07-08,41253575
Italy,ITA,2022-07-09,41271213
Italy,ITA,2022-07-10,41272847
Italy,ITA,2022-07-11,41298122
Italy,ITA,2022-07-12,41334096
Italy,ITA,2022-07-13,41382843
Italy,ITA,2022-07-14,41442475
Italy,ITA,2022-07-15,41512100
Italy,ITA,2022-07-16,41555550
Italy,ITA,2022-07-17,41561240
Italy,ITA,2022-07-18,41628978
Italy,ITA,2022-07-19,41706948
Italy,ITA,2022-07-20,41789305
Italy,ITA,2022-07-21,41876046
Italy,ITA,2022-07-22,41956529
Italy,ITA,2022-07-23,42005227
Italy,ITA,2022-07-24,42012431
Italy,ITA,2022-07-25,42076239
Italy,ITA,2022-07-26,42145373
Italy,ITA,2022-07-27,42219760
Italy,ITA,2022-07-28,42298755
Italy,ITA,2022-07-29,42367770
Italy,ITA,2022-07-30,42410542
Italy,ITA,2022-07-31,42416782
Italy,ITA,2022-08-01,42465848
Italy,ITA,2022-08-02,42520649
Italy,ITA,2022-08-03,42573716
Italy,ITA,2022-08-04,42629166
Italy,ITA,2022-08-05,42676746
Italy,ITA,2022-08-06,42701191
Italy,ITA,2022-08-07,42705531
Italy,ITA,2022-08-08,42737081
Italy,ITA,2022-08-09,42773081
Italy,ITA,2022-08-10,42806389
Italy,ITA,2022-08-11,42838452
Italy,ITA,2022-08-12,42862572
Italy,ITA,2022-08-13,42871608
Italy,ITA,2022-08-14,42872403
Italy,ITA,2022-08-15,42872598
Italy,ITA,2022-08-16,42890031
Italy,ITA,2022-08-17,42910499
Italy,ITA,2022-08-18,42935407
Italy,ITA,2022-08-19,42954841
Italy,ITA,2022-08-20,42963806
Italy,ITA,2022-08-21,42964675
Italy,ITA,2022-08-22,42980728
Italy,ITA,2022-08-23,43001180
Italy,ITA,2022-08-24,43020427
Italy,ITA,2022-08-25,43042333
Italy,ITA,2022-08-26,43062428
Italy,ITA,2022-08-27,43071740
Italy,ITA,2022-08-28,43072889
Italy,ITA,2022-08-29,43090533
Italy,ITA,2022-08-30,43111959
Italy,ITA,2022-08-31,43132876
Italy,ITA,2022-09-01,43151998
Italy,ITA,2022-09-02,43168069
Italy,ITA,2022-09-03,43176354
Italy,ITA,2022-09-04,43176957
Italy,ITA,2022-09-05,43191131
Italy,ITA,2022-09-06,43207025
Italy,ITA,2022-09-07,43222480
Italy,ITA,2022-09-08,43238284
Italy,ITA,2022-09-09,43252380
Italy,ITA,2022-09-10,43258348
Italy,ITA,2022-09-11,43258756
Italy,ITA,2022-09-12,43269834
Italy,ITA,2022-09-13,43283754
Italy,ITA,2022-09-14,43299715
Italy,ITA,2022-09-15,43317055
Italy,ITA,2022-09-16,43334238
Italy,ITA,2022-09-17,43342438
Italy,ITA,2022-09-18,43343458
Italy,ITA,2022-09-19,43357278
Italy,ITA,2022-09-20,43374618
Italy,ITA,2022-09-21,43392709
Italy,ITA,2022-09-22,43412648
Italy,ITA,2022-09-23,43432051
Italy,ITA,2022-09-24,43442387
Italy,ITA,2022-09-25,43443521
Italy,ITA,2022-09-26,43461431
Italy,ITA,2022-09-27,43484048
Italy,ITA,2022-09-28,43509431
Italy,ITA,2022-09-29,43537168
Italy,ITA,2022-09-30,43564518
Italy,ITA,2022-10-01,43578764
