Entity,Code,Day,total_distributed
Federated States of Micronesia,,2022-09-21,246000
Federated States of Micronesia,,2022-09-28,246500
Federated States of Micronesia,,2022-10-05,246500
Federated States of Micronesia,,2022-10-12,247000
Federated States of Micronesia,,2022-10-19,249300
Federated States of Micronesia,,2022-10-26,257700
Federated States of Micronesia,,2022-11-02,264100
Federated States of Micronesia,,2022-11-09,264100
Federated States of Micronesia,,2022-11-16,264900
Federated States of Micronesia,,2022-11-23,266900
Federated States of Micronesia,,2022-11-30,268400
Federated States of Micronesia,,2022-12-07,274000
Federated States of Micronesia,,2022-12-14,274000
Federated States of Micronesia,,2022-12-21,279520
Federated States of Micronesia,,2022-12-28,279520
Federated States of Micronesia,,2023-01-04,279520
Federated States of Micronesia,,2023-01-11,279520
Federated States of Micronesia,,2023-01-18,279520
Federated States of Micronesia,,2023-01-25,279520
Federated States of Micronesia,,2023-02-01,281820
Federated States of Micronesia,,2023-02-08,288700
Federated States of Micronesia,,2023-02-15,288900
Federated States of Micronesia,,2023-02-22,288900
Federated States of Micronesia,,2023-03-01,290500
Federated States of Micronesia,,2023-03-08,290500
Federated States of Micronesia,,2023-03-15,290500
Federated States of Micronesia,,2023-03-22,290500
Federated States of Micronesia,,2023-03-29,292640
Federated States of Micronesia,,2023-04-05,292640
Federated States of Micronesia,,2023-04-12,291840
Federated States of Micronesia,,2023-04-19,291840
Federated States of Micronesia,,2023-04-26,291840
Federated States of Micronesia,,2023-05-03,291840
Federated States of Micronesia,,2023-05-10,291840
Florida,,2021-01-12,1676300
Florida,,2021-01-13,1680200
Florida,,2021-01-14,1970875
Florida,,2021-01-15,2069175
Florida,,2021-01-19,2069175
Florida,,2021-01-20,2545050
Florida,,2021-01-21,2546050
Florida,,2021-01-22,2616250
Florida,,2021-01-23,2908275
Florida,,2021-01-25,2908275
Florida,,2021-01-26,3095350
Florida,,2021-01-27,3095850
Florida,,2021-01-28,3095850
Florida,,2021-01-29,3220350
Florida,,2021-01-30,3396350
Florida,,2021-01-31,3396350
Florida,,2021-02-01,3396350
Florida,,2021-02-02,3657775
Florida,,2021-02-03,3658975
Florida,,2021-02-04,3658975
Florida,,2021-02-05,3791925
Florida,,2021-02-06,3791925
Florida,,2021-02-07,3791925
Florida,,2021-02-08,3791925
Florida,,2021-02-09,4217275
Florida,,2021-02-10,4258875
Florida,,2021-02-11,4318675
Florida,,2021-02-12,4332100
Florida,,2021-02-13,4441375
Florida,,2021-02-14,4514300
Florida,,2021-02-16,4597575
Florida,,2021-02-17,4699950
Florida,,2021-02-18,4700950
Florida,,2021-02-19,4971575
Florida,,2021-02-20,5120975
Florida,,2021-02-22,5120975
Florida,,2021-02-23,5483265
Florida,,2021-02-24,5997365
Florida,,2021-02-25,6013185
Florida,,2021-02-26,6083555
Florida,,2021-02-27,6313255
Florida,,2021-02-28,6313355
Florida,,2021-03-01,6313355
Florida,,2021-03-02,6744275
Florida,,2021-03-03,7112075
Florida,,2021-03-04,7200465
Florida,,2021-03-05,7524815
Florida,,2021-03-06,7771315
Florida,,2021-03-07,7771315
Florida,,2021-03-08,7771315
Florida,,2021-03-09,8455205
Florida,,2021-03-10,8531035
Florida,,2021-03-11,8595895
Florida,,2021-03-12,8877915
Florida,,2021-03-13,9145275
Florida,,2021-03-14,9145275
Florida,,2021-03-15,9145275
Florida,,2021-03-16,9824045
Florida,,2021-03-17,9981955
Florida,,2021-03-18,10234515
Florida,,2021-03-19,10646775
Florida,,2021-03-20,10691345
Florida,,2021-03-21,10691345
Florida,,2021-03-22,10691345
Florida,,2021-03-23,11287195
Florida,,2021-03-24,11416495
Florida,,2021-03-25,11575805
Florida,,2021-03-26,11974735
Florida,,2021-03-27,12219465
Florida,,2021-03-28,12219465
Florida,,2021-03-29,12219465
Florida,,2021-03-30,12577115
Florida,,2021-03-31,13153105
Florida,,2021-04-01,13261815
Florida,,2021-04-02,13580965
Florida,,2021-04-03,13882365
Florida,,2021-04-04,13882365
Florida,,2021-04-05,13882365
Florida,,2021-04-06,14715115
Florida,,2021-04-07,15028975
Florida,,2021-04-08,15300445
Florida,,2021-04-09,15556985
Florida,,2021-04-10,15878475
Florida,,2021-04-11,15878475
Florida,,2021-04-12,15878475
Florida,,2021-04-13,16698515
Florida,,2021-04-14,16827365
Florida,,2021-04-15,17004215
Florida,,2021-04-16,17285825
Florida,,2021-04-17,17807745
Florida,,2021-04-18,17807745
Florida,,2021-04-19,17807745
Florida,,2021-04-20,18488235
Florida,,2021-04-21,18605965
Florida,,2021-04-22,18941505
Florida,,2021-04-23,19210955
Florida,,2021-04-24,19583945
Florida,,2021-04-25,19584145
Florida,,2021-04-26,19584145
Florida,,2021-04-27,19934465
Florida,,2021-04-28,20210185
Florida,,2021-04-29,20311695
Florida,,2021-04-30,20748875
Florida,,2021-05-01,20888605
Florida,,2021-05-02,20888605
Florida,,2021-05-03,20888605
Florida,,2021-05-04,21184875
Florida,,2021-05-05,21493305
Florida,,2021-05-06,21683965
Florida,,2021-05-07,21941005
Florida,,2021-05-08,22007995
Florida,,2021-05-09,22007995
Florida,,2021-05-10,22007995
Florida,,2021-05-11,22125845
Florida,,2021-05-12,22293525
Florida,,2021-05-13,22341735
Florida,,2021-05-14,22482555
Florida,,2021-05-15,22546275
Florida,,2021-05-16,22546275
Florida,,2021-05-17,22546275
Florida,,2021-05-18,22612025
Florida,,2021-05-19,22668395
Florida,,2021-05-20,22757805
Florida,,2021-05-21,23115935
Florida,,2021-05-22,23218725
Florida,,2021-05-23,23218725
Florida,,2021-05-24,23218725
Florida,,2021-05-25,23265835
Florida,,2021-05-26,23273055
Florida,,2021-05-27,23318515
Florida,,2021-05-28,23336435
Florida,,2021-05-29,23702095
Florida,,2021-05-30,23702095
Florida,,2021-06-01,23702095
Florida,,2021-06-02,23716135
Florida,,2021-06-03,23811975
Florida,,2021-06-04,23851035
Florida,,2021-06-05,24056285
Florida,,2021-06-06,24056285
Florida,,2021-06-07,24056285
Florida,,2021-06-08,24068825
Florida,,2021-06-09,24131485
Florida,,2021-06-10,24132825
Florida,,2021-06-11,24160755
Florida,,2021-06-12,24267785
Florida,,2021-06-13,24267785
Florida,,2021-06-14,24267785
Florida,,2021-06-15,24284695
Florida,,2021-06-16,24344495
Florida,,2021-06-17,24356125
Florida,,2021-06-18,24453205
Florida,,2021-06-19,24590285
Florida,,2021-06-20,24590285
Florida,,2021-06-21,24590285
Florida,,2021-06-22,24598425
Florida,,2021-06-23,24637205
Florida,,2021-06-24,24639665
Florida,,2021-06-25,24715535
Florida,,2021-06-26,24829675
Florida,,2021-06-27,24829675
Florida,,2021-06-28,24829675
Florida,,2021-06-29,24875945
Florida,,2021-06-30,24920045
Florida,,2021-07-01,24925505
Florida,,2021-07-02,24959065
Florida,,2021-07-03,25002165
Florida,,2021-07-04,25002165
Florida,,2021-07-06,25002265
Florida,,2021-07-07,25002265
Florida,,2021-07-08,25103965
Florida,,2021-07-09,25147495
Florida,,2021-07-10,25227275
Florida,,2021-07-11,25229075
Florida,,2021-07-12,25229075
Florida,,2021-07-13,25260095
Florida,,2021-07-14,25300755
Florida,,2021-07-15,25305935
Florida,,2021-07-16,25338895
Florida,,2021-07-17,25397265
Florida,,2021-07-18,25397265
Florida,,2021-07-19,25398165
Florida,,2021-07-20,25460315
Florida,,2021-07-21,25520275
Florida,,2021-07-22,25531465
Florida,,2021-07-23,25715155
Florida,,2021-07-24,25778455
Florida,,2021-07-25,25779615
Florida,,2021-07-26,25779615
Florida,,2021-07-27,25813915
Florida,,2021-07-28,25876115
Florida,,2021-07-29,25943365
Florida,,2021-07-30,26157735
Florida,,2021-07-31,26352985
Florida,,2021-08-01,26352985
Florida,,2021-08-02,26352985
Florida,,2021-08-03,26378315
Florida,,2021-08-04,26509645
Florida,,2021-08-05,26569805
Florida,,2021-08-06,26750805
Florida,,2021-08-07,27152815
Florida,,2021-08-08,27152955
Florida,,2021-08-09,27152675
Florida,,2021-08-10,27255645
Florida,,2021-08-11,27495755
Florida,,2021-08-12,27644275
Florida,,2021-08-13,28055175
Florida,,2021-08-14,28155645
Florida,,2021-08-15,28156095
Florida,,2021-08-16,28156095
Florida,,2021-08-17,28233385
Florida,,2021-08-18,28424665
Florida,,2021-08-19,28614415
Florida,,2021-08-20,29011805
Florida,,2021-08-21,29244005
Florida,,2021-08-22,29257295
Florida,,2021-08-23,29257575
Florida,,2021-08-24,29257575
Florida,,2021-08-25,29353105
Florida,,2021-08-26,29685155
Florida,,2021-08-27,29980365
Florida,,2021-08-28,30122325
Florida,,2021-08-29,30191905
Florida,,2021-08-30,30191905
Florida,,2021-08-31,30261905
Florida,,2021-09-01,30429075
Florida,,2021-09-02,30540205
Florida,,2021-09-03,30646055
Florida,,2021-09-04,30863035
Florida,,2021-09-07,30861835
Florida,,2021-09-08,30861735
Florida,,2021-09-09,31015605
Florida,,2021-09-10,31152245
Florida,,2021-09-11,31395835
Florida,,2021-09-12,31395555
Florida,,2021-09-13,31395555
Florida,,2021-09-14,31530295
Florida,,2021-09-15,31717365
Florida,,2021-09-16,31781875
Florida,,2021-09-17,31909365
Florida,,2021-09-18,32054195
Florida,,2021-09-19,32054095
Florida,,2021-09-20,32054095
Florida,,2021-09-21,32090345
Florida,,2021-09-22,32157365
Florida,,2021-09-23,32358725
Florida,,2021-09-24,32434405
Florida,,2021-09-25,32512245
Florida,,2021-09-26,32511825
Florida,,2021-09-27,32512105
Florida,,2021-09-28,32556525
Florida,,2021-09-29,32875995
Florida,,2021-09-30,32885835
Florida,,2021-10-01,33040575
Florida,,2021-10-02,33133515
Florida,,2021-10-03,33128955
Florida,,2021-10-04,33127695
Florida,,2021-10-05,33166945
Florida,,2021-10-06,33220275
Florida,,2021-10-07,33351315
Florida,,2021-10-08,33503395
Florida,,2021-10-09,33590905
Florida,,2021-10-12,33644505
Florida,,2021-10-13,33720955
Florida,,2021-10-14,33824395
Florida,,2021-10-15,33905855
Florida,,2021-10-16,33999375
Florida,,2021-10-17,33983195
Florida,,2021-10-18,33982635
Florida,,2021-10-19,34133325
Florida,,2021-10-20,34199745
Florida,,2021-10-21,34307395
Florida,,2021-10-22,34507895
Florida,,2021-10-23,34671185
Florida,,2021-10-24,34669605
Florida,,2021-10-25,34664565
Florida,,2021-10-26,34728575
Florida,,2021-10-27,34931055
Florida,,2021-10-28,35008925
Florida,,2021-10-29,35239695
Florida,,2021-10-30,35515415
Florida,,2021-10-31,35515625
Florida,,2021-11-01,35504825
Florida,,2021-11-02,35618895
Florida,,2021-11-03,35710335
Florida,,2021-11-04,35811375
Florida,,2021-11-05,35963115
Florida,,2021-11-06,36053575
Florida,,2021-11-07,36186955
Florida,,2021-11-08,36187235
Florida,,2021-11-09,36303255
Florida,,2021-11-10,36637745
Florida,,2021-11-12,37327855
Florida,,2021-11-13,37520435
Florida,,2021-11-14,37511755
Florida,,2021-11-15,37506095
Florida,,2021-11-16,37598455
Florida,,2021-11-17,37769365
Florida,,2021-11-18,37938145
Florida,,2021-11-19,38105285
Florida,,2021-11-20,38273365
Florida,,2021-11-21,38267855
Florida,,2021-11-22,38257155
Florida,,2021-11-23,38332495
Florida,,2021-11-24,38538075
Florida,,2021-11-29,38410545
Florida,,2021-11-30,38559025
Florida,,2021-12-01,38730695
Florida,,2021-12-02,38857805
Florida,,2021-12-03,39027525
Florida,,2021-12-04,39037335
Florida,,2021-12-05,38941975
Florida,,2021-12-06,38919675
Florida,,2021-12-07,39008865
Florida,,2021-12-08,39242385
Florida,,2021-12-09,39408285
Florida,,2021-12-10,39592205
Florida,,2021-12-11,39768025
Florida,,2021-12-12,39785225
Florida,,2021-12-13,39783955
Florida,,2021-12-14,39969595
Florida,,2021-12-15,40092675
Florida,,2021-12-16,40182695
Florida,,2021-12-17,40629505
Florida,,2021-12-18,40429035
Florida,,2021-12-19,40337415
Florida,,2021-12-20,40231805
Florida,,2021-12-21,40310565
Florida,,2021-12-22,40454525
Florida,,2021-12-23,40601025
Florida,,2021-12-27,40346295
Florida,,2021-12-28,40346395
Florida,,2021-12-29,40605515
Florida,,2021-12-30,40667685
Florida,,2022-01-04,40557635
Florida,,2022-01-05,40827295
Florida,,2022-01-06,42126435
Florida,,2022-01-07,42126435
Florida,,2022-01-08,42659205
Florida,,2022-01-09,42655325
Florida,,2022-01-10,42651315
Florida,,2022-01-11,42817975
Florida,,2022-01-12,42958765
Florida,,2022-01-13,43086305
Florida,,2022-01-14,43236975
Florida,,2022-01-15,43389445
Florida,,2022-01-18,43412845
Florida,,2022-01-20,43526885
Florida,,2022-01-21,43646025
Florida,,2022-01-22,43787125
Florida,,2022-01-23,43797225
Florida,,2022-01-24,43797425
Florida,,2022-01-25,43850225
Florida,,2022-01-26,43899025
Florida,,2022-01-27,43944825
Florida,,2022-01-28,44027425
Florida,,2022-01-29,44116425
Florida,,2022-01-30,44119525
Florida,,2022-01-31,44119525
Florida,,2022-02-01,44139925
Florida,,2022-02-02,44212525
Florida,,2022-02-03,44275425
Florida,,2022-02-04,44311925
Florida,,2022-02-05,44316525
Florida,,2022-02-06,44328225
Florida,,2022-02-07,44328225
Florida,,2022-02-08,44390525
Florida,,2022-02-09,44497325
Florida,,2022-02-10,44570725
Florida,,2022-02-11,44625125
Florida,,2022-02-12,44673425
Florida,,2022-02-13,44678125
Florida,,2022-02-14,44678125
Florida,,2022-02-15,44708025
Florida,,2022-02-16,44748125
Florida,,2022-02-17,45264645
Florida,,2022-02-18,45340545
Florida,,2022-02-19,45399045
Florida,,2022-02-22,45429645
Florida,,2022-02-23,45493245
Florida,,2022-02-25,45609645
Florida,,2022-02-26,45619445
Florida,,2022-02-28,45651445
Florida,,2022-03-01,45653145
Florida,,2022-03-02,45686145
Florida,,2022-03-03,45729945
Florida,,2022-03-04,45799845
Florida,,2022-03-05,45836845
Florida,,2022-03-06,45840845
Florida,,2022-03-07,45840845
Florida,,2022-03-08,45868445
Florida,,2022-03-09,45903745
Florida,,2022-03-10,45931345
Florida,,2022-03-11,45994245
Florida,,2022-03-12,45994245
Florida,,2022-03-13,45994245
Florida,,2022-03-14,46026445
Florida,,2022-03-15,46039325
Florida,,2022-03-16,46078085
Florida,,2022-03-17,46105385
Florida,,2022-03-18,46189985
Florida,,2022-03-19,46189985
Florida,,2022-03-20,46189985
Florida,,2022-03-21,46189985
Florida,,2022-03-22,46189985
Florida,,2022-03-23,46241185
Florida,,2022-03-24,46274285
Florida,,2022-03-25,46294085
Florida,,2022-03-26,46348185
Florida,,2022-03-27,46351885
Florida,,2022-03-28,46351885
Florida,,2022-03-29,46382785
Florida,,2022-03-30,46415085
Florida,,2022-03-31,46455485
Florida,,2022-04-01,46458685
Florida,,2022-04-02,46577885
Florida,,2022-04-03,46580985
Florida,,2022-04-04,46580985
Florida,,2022-04-05,46679985
Florida,,2022-04-06,46860685
Florida,,2022-04-07,46927185
Florida,,2022-04-08,47040285
Florida,,2022-04-09,47040285
Florida,,2022-04-10,47173285
